mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex,speaker_4_ID,speaker_4_sex
5717-100145-0028_398-130093-0086_6937-112761-0009_7704-106974-0006,5717.0,M,398.0,M,6937.0,F,7704.0,M
5389-4861-0037_6352-88007-0039_589-146346-0005_3482-170453-0010,5389.0,M,6352.0,F,589.0,F,3482.0,F
3851-9210-0069_1012-133424-0027_2960-155151-0049_770-43321-0010,3851.0,F,1012.0,F,2960.0,M,770.0,M
8118-114469-0044_7938-110128-0019_8758-296465-0009_5914-52088-0002,8118.0,F,7938.0,M,8758.0,M,5914.0,M
5386-8684-0000_5635-53458-0029_3215-5764-0010_3945-29110-0047,5386.0,M,5635.0,M,3215.0,F,3945.0,M
6683-67218-0009_8142-110520-0032_7959-109185-0023_409-124990-0104,6683.0,F,8142.0,M,7959.0,F,409.0,M
1160-139336-0037_2815-160188-0022_1801-138032-0059_2085-147970-0005,1160.0,M,2815.0,M,1801.0,M,2085.0,F
8498-287358-0016_3221-138045-0057_210-129396-0029_7011-66622-0018,8498.0,M,3221.0,M,210.0,M,7011.0,M
984-137141-0038_240-160593-0017_1445-139404-0019_1323-138548-0016,984.0,M,240.0,M,1445.0,M,1323.0,M
209-157830-0030_1348-135826-0021_724-123284-0013_8791-291101-0000,209.0,F,1348.0,F,724.0,M,8791.0,M
7569-102240-0010_7994-258960-0041_210-129396-0132_3224-168198-0005,7569.0,M,7994.0,F,210.0,M,3224.0,F
8195-117382-0013_7538-100044-0040_8225-274374-0014_362-123013-0015,8195.0,M,7538.0,M,8225.0,M,362.0,F
8163-274549-0059_581-126955-0003_5776-46889-0070_6877-77361-0022,8163.0,F,581.0,M,5776.0,M,6877.0,M
487-129440-0006_3914-10089-0036_5672-88367-0004_7286-92935-0035,487.0,M,3914.0,M,5672.0,M,7286.0,F
2056-143893-0003_8605-276939-0009_369-125883-0049_596-139612-0009,2056.0,F,8605.0,F,369.0,M,596.0,F
2229-152842-0001_1629-139710-0030_9023-296467-0013_2230-132101-0036,2229.0,M,1629.0,F,9023.0,F,2230.0,F
2481-12731-0012_8396-120280-0018_4148-134149-0005_4331-57179-0027,2481.0,F,8396.0,M,4148.0,M,4331.0,F
949-138545-0020_192-128345-0059_8687-216570-0063_8887-281472-0017,949.0,M,192.0,F,8687.0,M,8887.0,M
2618-138042-0099_4495-10160-0055_2045-158081-0004_7258-91906-0025,2618.0,M,4495.0,M,2045.0,M,7258.0,M
479-134717-0054_830-130727-0017_14-212-0005_1079-128633-0019,479.0,F,830.0,F,14.0,F,1079.0,F
2741-159386-0058_3790-140725-0045_8490-284268-0003_8194-89390-0045,2741.0,F,3790.0,F,8490.0,M,8194.0,F
1079-128636-0003_699-132864-0008_1811-129443-0027_476-133471-0014,1079.0,F,699.0,F,1811.0,M,476.0,M
899-126233-0046_3368-170951-0046_6188-78885-0022_8194-89388-0004,899.0,M,3368.0,M,6188.0,F,8194.0,F
3994-156757-0014_4744-31668-0015_6782-61316-0002_5731-50778-0018,3994.0,F,4744.0,F,6782.0,F,5731.0,F
3185-163507-0005_475-124999-0013_5717-61421-0020_3379-132592-0058,3185.0,M,475.0,M,5717.0,M,3379.0,F
8619-291374-0022_1226-141268-0013_497-125118-0022_8396-120282-0005,8619.0,M,1226.0,M,497.0,M,8396.0,M
2401-144485-0053_1052-139308-0006_3003-12539-0015_8490-284268-0001,2401.0,F,1052.0,F,3003.0,F,8490.0,M
850-131004-0032_8183-118128-0012_1845-145088-0013_7117-86710-0077,850.0,M,8183.0,F,1845.0,F,7117.0,F
5123-29120-0002_1639-133290-0056_4243-14929-0018_5139-30106-0013,5123.0,M,1639.0,M,4243.0,M,5139.0,F
4807-26853-0036_5039-1189-0043_5261-19373-0022_479-107479-0008,4807.0,F,5039.0,F,5261.0,M,479.0,F
434-132649-0020_2093-143271-0001_6927-86043-0011_4856-20410-0005,434.0,F,2093.0,M,6927.0,F,4856.0,M
1079-128633-0009_6014-32904-0032_224-128660-0024_8008-271812-0040,1079.0,F,6014.0,F,224.0,F,8008.0,M
8498-287357-0032_278-127215-0060_479-134717-0053_1224-121064-0007,8498.0,M,278.0,F,479.0,F,1224.0,F
6458-232057-0035_329-862-0079_8887-281472-0025_8113-301694-0020,6458.0,M,329.0,M,8887.0,M,8113.0,F
6927-87732-0025_17-362-0012_6567-53342-0041_4226-185488-0033,6927.0,F,17.0,M,6567.0,F,4226.0,M
6965-277899-0004_6037-59234-0010_7416-103126-0081_1487-133273-0023,6965.0,M,6037.0,M,7416.0,F,1487.0,M
459-127522-0015_115-122944-0050_7297-275885-0027_8573-286306-0065,459.0,M,115.0,F,7297.0,F,8573.0,F
925-8141-0013_8266-258262-0021_3922-723-0072_4222-187005-0041,925.0,F,8266.0,M,3922.0,F,4222.0,F
718-129596-0002_2790-142824-0004_639-124526-0037_5304-55856-0013,718.0,M,2790.0,F,639.0,M,5304.0,M
1607-149245-0020_806-123715-0030_6694-70837-0093_6877-79973-0038,1607.0,M,806.0,M,6694.0,M,6877.0,M
6550-53343-0038_2162-185436-0025_1316-132782-0033_5727-47030-0028,6550.0,M,2162.0,M,1316.0,M,5727.0,M
3258-169291-0062_2397-162253-0036_242-122626-0010_70-121127-0045,3258.0,F,2397.0,M,242.0,F,70.0,M
2787-157400-0004_6308-68359-0004_2294-169656-0027_217-122443-0012,2787.0,M,6308.0,F,2294.0,M,217.0,F
1748-1562-0066_4595-45217-0018_5337-37090-0040_1961-149739-0041,1748.0,M,4595.0,M,5337.0,F,1961.0,F
534-127537-0010_3307-145138-0045_1031-133220-0027_4246-12544-0035,534.0,F,3307.0,M,1031.0,F,4246.0,M
1265-135636-0012_2156-25563-0027_1031-133220-0011_6388-64974-0079,1265.0,M,2156.0,M,1031.0,F,6388.0,F
1776-142744-0063_6637-69607-0067_1031-133220-0024_612-121766-0016,1776.0,M,6637.0,F,1031.0,F,612.0,F
7434-75939-0054_8758-291170-0000_409-124990-0102_606-130296-0026,7434.0,F,8758.0,M,409.0,M,606.0,M
2628-153958-0021_8225-274376-0008_6927-86045-0024_7069-246893-0012,2628.0,M,8225.0,M,6927.0,F,7069.0,M
949-138545-0006_480-123176-0007_6701-71402-0012_2628-153958-0026,949.0,M,480.0,M,6701.0,M,2628.0,M
409-124990-0009_337-123025-0046_7995-276908-0011_4535-279856-0006,409.0,M,337.0,F,7995.0,F,4535.0,M
1323-138548-0041_1482-140072-0014_1509-145742-0007_3340-170982-0028,1323.0,M,1482.0,M,1509.0,F,3340.0,M
3540-163612-0080_4057-12085-0022_6918-61317-0039_4854-24731-0006,3540.0,M,4057.0,F,6918.0,F,4854.0,M
1066-5330-0016_3389-13247-0005_561-126319-0007_3370-756-0035,1066.0,F,3389.0,M,561.0,M,3370.0,M
7140-72205-0029_5154-6174-0052_543-133212-0004_4957-36386-0007,7140.0,F,5154.0,F,543.0,M,4957.0,F
1806-143948-0034_612-121766-0029_6927-86043-0023_7569-102232-0013,1806.0,M,612.0,F,6927.0,F,7569.0,M
3003-12539-0005_3781-156981-0006_5154-6174-0056_968-122545-0042,3003.0,F,3781.0,F,5154.0,F,968.0,F
7460-92002-0002_14-212-0030_5386-28384-0019_8142-276732-0015,7460.0,M,14.0,F,5386.0,M,8142.0,M
7520-258986-0005_2411-132532-0000_8008-271817-0037_5139-30106-0029,7520.0,M,2411.0,F,8008.0,M,5139.0,F
4064-19132-0008_820-123133-0048_7553-101278-0002_54-121079-0033,4064.0,F,820.0,M,7553.0,M,54.0,F
4335-15081-0020_5809-51163-0021_2230-132101-0010_2628-109663-0031,4335.0,M,5809.0,F,2230.0,F,2628.0,M
7437-96157-0004_2775-160958-0008_5727-47032-0020_296-129659-0035,7437.0,M,2775.0,F,5727.0,M,296.0,M
6167-282391-0002_3368-170952-0010_5092-28465-0051_340-124368-0067,6167.0,F,3368.0,M,5092.0,M,340.0,M
6006-60480-0003_4848-29108-0024_8195-117382-0096_362-123048-0005,6006.0,F,4848.0,M,8195.0,M,362.0,F
5809-58763-0015_7247-94108-0012_8057-284428-0010_561-126312-0012,5809.0,F,7247.0,M,8057.0,F,561.0,M
2388-153728-0029_1195-135814-0002_8329-279775-0072_6060-58090-0022,2388.0,M,1195.0,F,8329.0,F,6060.0,M
7789-103120-0046_8119-115687-0045_472-129983-0033_3792-176660-0012,7789.0,F,8119.0,M,472.0,F,3792.0,M
5883-59268-0016_1446-122614-0005_5802-76043-0027_1093-132891-0026,5883.0,M,1446.0,M,5802.0,M,1093.0,F
7117-86710-0005_362-123047-0004_4098-11546-0050_829-123192-0013,7117.0,F,362.0,F,4098.0,F,829.0,F
1349-135892-0038_205-157088-0002_224-133227-0029_409-124990-0101,1349.0,M,205.0,F,224.0,F,409.0,M
6574-70756-0016_2085-147968-0005_8011-117866-0010_948-132710-0036,6574.0,M,2085.0,F,8011.0,M,948.0,F
1825-135580-0011_1226-141268-0021_2093-143271-0026_6643-67857-0047,1825.0,F,1226.0,M,2093.0,M,6643.0,F
6300-39661-0059_231-127936-0027_7982-245691-0000_8075-279233-0024,6300.0,F,231.0,M,7982.0,F,8075.0,F
3972-185074-0030_7437-117899-0001_3540-163612-0102_3923-181420-0028,3972.0,F,7437.0,M,3540.0,M,3923.0,M
559-289453-0014_3180-138043-0111_4535-279849-0027_2638-10172-0033,559.0,M,3180.0,M,4535.0,M,2638.0,F
2056-143893-0036_7229-80656-0011_1259-72927-0019_8008-271817-0031,2056.0,F,7229.0,F,1259.0,F,8008.0,M
408-122806-0069_6339-65534-0007_4490-16002-0036_3114-170976-0009,408.0,F,6339.0,F,4490.0,F,3114.0,M
16-122828-0005_8545-287671-0052_2618-138042-0024_1705-142318-0073,16.0,F,8545.0,F,2618.0,M,1705.0,F
3540-163612-0027_6497-234067-0022_8474-281187-0003_8066-290901-0017,3540.0,M,6497.0,M,8474.0,M,8066.0,M
5007-31609-0020_8388-278289-0042_7569-102240-0003_806-123715-0045,5007.0,F,8388.0,F,7569.0,M,806.0,M
2674-155968-0083_6574-70756-0033_296-129659-0015_8142-3967-0009,2674.0,M,6574.0,M,296.0,M,8142.0,M
2039-141209-0019_8722-296473-0072_1734-142311-0008_5935-55927-0006,2039.0,M,8722.0,F,1734.0,F,5935.0,M
7926-254949-0047_6701-71404-0009_4246-12544-0012_8494-244431-0046,7926.0,M,6701.0,M,4246.0,M,8494.0,M
2285-149890-0033_4246-12544-0020_2775-161226-0027_8635-295761-0019,2285.0,M,4246.0,M,2775.0,F,8635.0,M
3003-14274-0003_5868-55088-0028_7938-109180-0014_8421-283462-0074,3003.0,F,5868.0,M,7938.0,M,8421.0,F
1460-138290-0010_100-122655-0023_3537-5703-0014_2010-147045-0028,1460.0,F,100.0,F,3537.0,F,2010.0,F
8713-302111-0008_1290-135762-0018_986-129388-0071_4145-14013-0011,8713.0,M,1290.0,F,986.0,M,4145.0,F
6235-36641-0040_4719-25766-0072_4770-25951-0044_7832-114468-0050,6235.0,F,4719.0,M,4770.0,F,7832.0,M
1740-141148-0068_2774-131722-0007_272-130226-0002_1031-133220-0071,1740.0,F,2774.0,M,272.0,M,1031.0,F
3347-134420-0039_4590-18006-0000_3922-723-0021_2110-161101-0001,3347.0,F,4590.0,M,3922.0,F,2110.0,M
2481-163597-0007_4427-20028-0009_6157-40556-0031_6518-66465-0030,2481.0,F,4427.0,F,6157.0,M,6518.0,F
3792-176660-0071_3945-29110-0039_6828-64738-0019_3551-7887-0037,3792.0,M,3945.0,M,6828.0,F,3551.0,F
3816-290923-0002_5002-70998-0015_5039-1188-0006_3446-144019-0026,3816.0,F,5002.0,M,5039.0,F,3446.0,F
7481-101276-0086_5154-6174-0033_3370-163384-0054_5655-46267-0033,7481.0,F,5154.0,F,3370.0,M,5655.0,F
718-129597-0070_2056-143893-0055_7939-120330-0030_953-130625-0028,718.0,M,2056.0,F,7939.0,M,953.0,M
1264-135033-0016_4064-77779-0020_1779-142733-0077_329-861-0034,1264.0,M,4064.0,F,1779.0,F,329.0,M
2364-131735-0080_3654-171139-0025_5115-26951-0007_487-129440-0087,2364.0,F,3654.0,M,5115.0,F,487.0,M
4013-182396-0027_3733-140718-0084_1958-144503-0038_8494-244431-0001,4013.0,M,3733.0,F,1958.0,M,8494.0,M
2194-141235-0013_589-139200-0020_5618-48830-0026_5337-37090-0005,2194.0,F,589.0,F,5618.0,F,5337.0,F
3446-144019-0040_2113-132485-0003_3379-132592-0060_1001-134707-0027,3446.0,F,2113.0,M,3379.0,F,1001.0,M
2137-155944-0001_708-129393-0102_6038-56777-0049_1379-130530-0032,2137.0,M,708.0,M,6038.0,F,1379.0,M
7478-98645-0052_948-132705-0040_1914-121446-0008_6575-67592-0003,7478.0,M,948.0,F,1914.0,M,6575.0,M
7313-91072-0073_216-122441-0007_3584-178748-0008_7809-108638-0073,7313.0,M,216.0,M,3584.0,F,7809.0,M
7383-95441-0063_2393-144496-0047_6497-234100-0034_7555-105394-0027,7383.0,F,2393.0,M,6497.0,M,7555.0,F
882-123266-0012_8848-293957-0045_7134-67200-0028_8347-258283-0036,882.0,F,8848.0,M,7134.0,M,8347.0,M
7437-96153-0026_1731-142320-0021_5802-76043-0013_1079-128633-0001,7437.0,M,1731.0,F,5802.0,M,1079.0,F
820-123135-0002_3370-163384-0031_5672-75791-0006_2162-185436-0024,820.0,M,3370.0,M,5672.0,M,2162.0,M
1958-144503-0004_4152-12926-0011_3945-890-0009_2137-155944-0028,1958.0,M,4152.0,M,3945.0,M,2137.0,M
2775-160958-0013_8097-114971-0029_7995-280250-0031_7139-75360-0035,2775.0,F,8097.0,F,7995.0,F,7139.0,M
1112-1043-0022_4899-32639-0022_8421-283462-0036_6060-106611-0047,1112.0,M,4899.0,F,8421.0,F,6060.0,M
8388-275212-0039_335-125951-0008_3003-12539-0021_242-122627-0039,8388.0,F,335.0,M,3003.0,F,242.0,F
3215-5757-0008_337-123025-0003_323-126408-0029_210-129396-0044,3215.0,F,337.0,F,323.0,F,210.0,M
1826-142752-0047_2787-157400-0057_2404-141242-0029_6895-92806-0017,1826.0,M,2787.0,M,2404.0,M,6895.0,F
8573-286306-0096_6038-56777-0006_339-132718-0032_4057-12085-0000,8573.0,F,6038.0,F,339.0,F,4057.0,F
2790-142824-0056_6038-56777-0067_4967-26553-0007_1607-134636-0016,2790.0,F,6038.0,F,4967.0,F,1607.0,M
3923-153309-0014_7481-101276-0038_1705-142318-0091_5604-26982-0032,3923.0,M,7481.0,F,1705.0,F,5604.0,F
7475-232691-0026_2562-157263-0042_472-130755-0003_5290-39475-0038,7475.0,M,2562.0,M,472.0,F,5290.0,F
6038-56778-0024_5007-31609-0040_925-8157-0026_7802-104391-0028,6038.0,F,5007.0,F,925.0,F,7802.0,F
1241-121106-0036_359-128761-0007_337-123025-0001_3972-170212-0038,1241.0,F,359.0,M,337.0,F,3972.0,F
4434-73957-0011_8396-120277-0020_7316-10642-0014_1826-139361-0057,4434.0,F,8396.0,M,7316.0,F,1826.0,M
345-1119-0033_1392-140654-0001_7134-67233-0040_408-122806-0060,345.0,M,1392.0,M,7134.0,M,408.0,F
8742-245708-0004_2012-139358-0012_6233-61741-0019_93-123172-0017,8742.0,M,2012.0,M,6233.0,F,93.0,F
5062-294700-0003_1460-138290-0067_1335-160602-0010_3852-175448-0025,5062.0,F,1460.0,F,1335.0,F,3852.0,F
4110-11528-0011_2790-142824-0091_3032-19361-0101_8879-300234-0009,4110.0,M,2790.0,F,3032.0,M,8879.0,M
3105-166683-0008_7754-105383-0057_340-124368-0000_8506-293168-0003,3105.0,M,7754.0,F,340.0,M,8506.0,F
7416-103126-0088_8066-290047-0016_7777-106367-0026_2512-157242-0039,7416.0,F,8066.0,M,7777.0,M,2512.0,F
3905-149791-0023_4064-19132-0021_4226-185488-0019_2769-176256-0035,3905.0,F,4064.0,F,4226.0,M,2769.0,M
1639-132848-0046_559-126296-0041_2688-144986-0023_3927-6556-0059,1639.0,M,559.0,M,2688.0,M,3927.0,M
5810-8689-0023_5656-44576-0027_210-129396-0133_8404-282926-0108,5810.0,M,5656.0,M,210.0,M,8404.0,F
1547-130184-0063_6519-69411-0017_1296-138074-0053_4490-16002-0032,1547.0,F,6519.0,F,1296.0,F,4490.0,F
1456-130545-0013_7285-72200-0009_6763-74797-0008_2494-156017-0012,1456.0,M,7285.0,F,6763.0,F,2494.0,M
1513-140222-0006_4595-45217-0019_1914-121446-0039_5513-39476-0015,1513.0,M,4595.0,M,1914.0,M,5513.0,M
1463-134465-0011_534-123059-0003_6510-62558-0000_4957-23295-0009,1463.0,F,534.0,F,6510.0,M,4957.0,F
4592-22179-0001_512-124549-0026_3307-145145-0004_1974-139742-0033,4592.0,F,512.0,M,3307.0,M,1974.0,F
1165-135220-0022_8820-294113-0035_479-107480-0012_1463-134465-0066,1165.0,M,8820.0,M,479.0,F,1463.0,F
1603-139324-0008_5604-26982-0021_204-287139-0007_6553-86683-0048,1603.0,M,5604.0,F,204.0,M,6553.0,M
2272-152282-0021_209-157830-0004_1536-137608-0007_6188-78885-0017,2272.0,M,209.0,F,1536.0,M,6188.0,F
7384-84010-0081_5139-30106-0028_922-132300-0026_559-289453-0038,7384.0,F,5139.0,F,922.0,M,559.0,M
1283-129808-0018_2589-22574-0008_5968-55202-0006_636-123163-0029,1283.0,M,2589.0,M,5968.0,F,636.0,F
7981-112056-0008_2269-88761-0007_3825-134160-0041_54-121080-0003,7981.0,M,2269.0,F,3825.0,M,54.0,F
5606-54666-0045_242-122625-0002_1379-130530-0010_834-130871-0049,5606.0,F,242.0,F,1379.0,M,834.0,F
2113-132484-0040_6555-398-0073_7498-99122-0008_6574-70753-0037,2113.0,M,6555.0,M,7498.0,F,6574.0,M
835-130876-0054_7867-275218-0015_7945-112011-0052_7286-92935-0028,835.0,M,7867.0,M,7945.0,F,7286.0,F
3851-9210-0058_4495-10160-0070_2393-144496-0104_1923-155646-0024,3851.0,F,4495.0,M,2393.0,M,1923.0,F
1752-16632-0035_8791-291101-0066_7481-101276-0014_5319-42637-0004,1752.0,F,8791.0,M,7481.0,F,5319.0,M
4744-31668-0038_4363-11049-0010_3368-170952-0035_7241-90850-0001,4744.0,F,4363.0,F,3368.0,M,7241.0,M
596-139612-0002_6918-47541-0091_1740-141148-0113_6643-67858-0010,596.0,F,6918.0,F,1740.0,F,6643.0,F
7538-100045-0006_1639-132848-0062_2039-141208-0043_154-293987-0034,7538.0,M,1639.0,M,2039.0,M,154.0,M
7558-89894-0001_3717-21493-0027_1050-134121-0001_7398-98876-0029,7558.0,M,3717.0,M,1050.0,F,7398.0,F
7553-101289-0036_3446-176270-0004_4590-18005-0040_3537-5703-0029,7553.0,M,3446.0,F,4590.0,M,3537.0,F
4846-18524-0000_525-126965-0063_1413-121799-0115_2012-139355-0018,4846.0,F,525.0,F,1413.0,M,2012.0,M
2156-25563-0015_3185-163505-0024_1463-134465-0048_7783-107486-0008,2156.0,M,3185.0,M,1463.0,F,7783.0,F
3347-134420-0001_1422-146111-0005_55-121068-0058_6082-56175-0037,3347.0,F,1422.0,F,55.0,M,6082.0,F
216-122441-0005_3717-178149-0013_718-129597-0004_114-129324-0054,216.0,M,3717.0,M,718.0,M,114.0,F
4598-6176-0015_7789-103120-0039_1769-143484-0027_7945-112011-0013,4598.0,F,7789.0,F,1769.0,M,7945.0,F
8097-108005-0027_4331-57180-0002_7000-83708-0039_4010-10822-0043,8097.0,F,4331.0,F,7000.0,M,4010.0,M
1859-145703-0035_1961-149738-0013_6877-77361-0044_1058-131113-0015,1859.0,F,1961.0,F,6877.0,M,1058.0,M
1413-121799-0097_6038-56777-0019_6828-64738-0059_7318-96151-0015,1413.0,M,6038.0,F,6828.0,F,7318.0,F
7030-64588-0004_7926-254948-0016_606-130296-0016_1748-1562-0014,7030.0,M,7926.0,M,606.0,M,1748.0,M
7816-108621-0005_7594-91192-0034_1425-139297-0039_16-122827-0012,7816.0,F,7594.0,F,1425.0,F,16.0,F
3869-699-0003_3654-171137-0021_830-130727-0032_203-126577-0007,3869.0,M,3654.0,M,830.0,F,203.0,F
7832-114468-0008_4226-185488-0023_2204-131732-0055_543-137106-0016,7832.0,M,4226.0,M,2204.0,F,543.0,M
4595-45218-0037_5717-100145-0000_1944-159227-0007_7339-86765-0028,4595.0,M,5717.0,M,1944.0,F,7339.0,M
3645-39840-0035_7445-94522-0037_3866-9920-0011_2971-4275-0019,3645.0,F,7445.0,F,3866.0,M,2971.0,M
5293-82020-0031_4945-29090-0009_3347-134420-0041_409-124990-0006,5293.0,M,4945.0,M,3347.0,F,409.0,M
176-123271-0016_1769-143484-0030_7720-105167-0027_7245-104890-0009,176.0,M,1769.0,M,7720.0,M,7245.0,F
534-127537-0005_7285-72207-0012_5115-26951-0017_5776-46889-0124,534.0,F,7285.0,F,5115.0,F,5776.0,M
835-130876-0032_4806-26895-0014_7258-91902-0034_6519-69412-0003,835.0,M,4806.0,M,7258.0,M,6519.0,F
8855-283242-0034_7933-113273-0037_1061-146197-0022_225-131276-0038,8855.0,M,7933.0,F,1061.0,F,225.0,F
6683-67218-0017_278-127215-0003_7705-101579-0011_3003-14274-0045,6683.0,F,278.0,F,7705.0,M,3003.0,F
5337-37090-0027_5672-88363-0038_4854-24731-0035_5448-19208-0064,5337.0,F,5672.0,M,4854.0,M,5448.0,M
2960-155151-0033_664-129011-0068_8825-292252-0007_2056-143893-0084,2960.0,M,664.0,F,8825.0,F,2056.0,F
216-122451-0006_5029-30593-0001_716-129583-0004_7134-67200-0025,216.0,M,5029.0,F,716.0,M,7134.0,M
2589-22581-0025_7982-245691-0019_258-121528-0007_6538-81859-0017,2589.0,M,7982.0,F,258.0,M,6538.0,M
6258-49755-0023_166-352-0041_8699-291107-0044_7383-95441-0044,6258.0,M,166.0,F,8699.0,F,7383.0,F
2060-150855-0011_5723-49750-0025_2085-147971-0009_783-126739-0071,2060.0,F,5723.0,F,2085.0,F,783.0,F
5876-8675-0049_5606-54667-0005_3389-13247-0021_1734-142311-0071,5876.0,F,5606.0,F,3389.0,M,1734.0,F
5154-6174-0019_209-157830-0016_8545-273050-0052_2999-156968-0000,5154.0,F,209.0,F,8545.0,F,2999.0,M
6505-231837-0010_5448-19208-0024_664-129011-0010_1552-141135-0021,6505.0,F,5448.0,M,664.0,F,1552.0,M
8142-3966-0031_6499-57667-0015_2074-149033-0001_8479-276730-0068,8142.0,M,6499.0,M,2074.0,M,8479.0,M
329-861-0023_4116-13256-0019_217-122443-0015_8222-274380-0032,329.0,M,4116.0,F,217.0,F,8222.0,M
101-126861-0019_2774-131722-0121_7967-104986-0036_6510-62516-0036,101.0,M,2774.0,M,7967.0,F,6510.0,M
7933-113273-0015_7816-108621-0032_3105-163726-0013_1731-142320-0109,7933.0,F,7816.0,F,3105.0,M,1731.0,F
3549-171171-0007_803-139752-0021_3389-13250-0012_1849-138063-0008,3549.0,F,803.0,M,3389.0,M,1849.0,M
8194-89388-0005_1849-144965-0061_1638-84447-0039_8474-281188-0079,8194.0,F,1849.0,M,1638.0,M,8474.0,M
1448-135894-0077_6014-32856-0005_1487-133273-0004_4770-25951-0051,1448.0,F,6014.0,F,1487.0,M,4770.0,F
7802-104394-0025_7090-91801-0045_6075-57156-0010_4856-12103-0021,7802.0,F,7090.0,M,6075.0,M,4856.0,M
7789-103120-0002_9023-296468-0004_7926-254948-0045_70-121127-0017,7789.0,F,9023.0,F,7926.0,M,70.0,M
1923-161975-0029_7816-108620-0046_1259-27120-0020_1283-136983-0029,1923.0,F,7816.0,F,1259.0,F,1283.0,M
9023-296468-0076_5400-34478-0020_6288-63105-0000_2577-157236-0023,9023.0,F,5400.0,F,6288.0,F,2577.0,F
249-121331-0066_5622-44586-0016_5767-48579-0055_5389-4861-0046,249.0,M,5622.0,F,5767.0,M,5389.0,M
4098-11547-0002_5189-56574-0024_6497-234100-0024_7139-75362-0033,4098.0,F,5189.0,M,6497.0,M,7139.0,M
5266-34501-0010_303-123507-0008_1826-142752-0055_3923-181420-0008,5266.0,F,303.0,M,1826.0,M,3923.0,M
7095-88483-0018_225-131259-0030_3923-181420-0016_1638-84448-0038,7095.0,M,225.0,F,3923.0,M,1638.0,M
3114-170976-0036_8776-270778-0019_8194-89390-0029_1460-138290-0002,3114.0,M,8776.0,F,8194.0,F,1460.0,F
4110-11528-0043_3537-5703-0023_8190-284434-0024_3551-7884-0043,4110.0,M,3537.0,F,8190.0,F,3551.0,F
1460-138289-0034_3119-163527-0066_7241-90852-0074_4111-184448-0031,1460.0,F,3119.0,F,7241.0,M,4111.0,F
3185-163505-0034_6918-47541-0044_1933-146437-0003_242-122627-0031,3185.0,M,6918.0,F,1933.0,F,242.0,F
1422-146111-0001_2960-155151-0023_115-122944-0059_3187-168497-0023,1422.0,F,2960.0,M,115.0,F,3187.0,M
3866-9920-0046_5186-7793-0115_2093-143271-0036_5727-47032-0038,3866.0,M,5186.0,M,2093.0,M,5727.0,M
1289-288043-0044_559-126296-0044_207-122801-0015_2853-164188-0034,1289.0,F,559.0,M,207.0,M,2853.0,F
953-130625-0043_8725-294551-0047_56-1733-0001_7475-232691-0028,953.0,M,8725.0,M,56.0,F,7475.0,M
2085-147968-0006_6538-81843-0014_4108-2777-0039_5386-28384-0013,2085.0,F,6538.0,M,4108.0,M,5386.0,M
8459-285173-0032_4335-15082-0002_1552-141135-0031_2056-143893-0050,8459.0,M,4335.0,M,1552.0,M,2056.0,F
5717-100145-0004_7962-110061-0012_6696-73295-0037_8479-276730-0011,5717.0,M,7962.0,F,6696.0,F,8479.0,M
7445-94523-0007_1641-130505-0023_7384-84010-0049_1961-149739-0052,7445.0,F,1641.0,F,7384.0,F,1961.0,F
6918-47541-0019_3105-163726-0016_101-126861-0010_1012-133424-0046,6918.0,F,3105.0,M,101.0,M,1012.0,F
6104-58843-0010_6555-398-0035_6518-66470-0023_7995-276907-0027,6104.0,F,6555.0,M,6518.0,F,7995.0,F
688-1070-0038_1456-130544-0018_16-122827-0042_868-131295-0015,688.0,F,1456.0,M,16.0,F,868.0,M
329-862-0006_6060-58090-0034_5400-34479-0011_2533-149939-0064,329.0,M,6060.0,M,5400.0,F,2533.0,M
114-129317-0000_154-124003-0003_7837-109173-0031_1958-144503-0094,114.0,F,154.0,M,7837.0,M,1958.0,M
6339-65534-0045_783-126739-0087_3230-137483-0094_5062-294697-0004,6339.0,F,783.0,F,3230.0,M,5062.0,F
2397-162253-0037_7832-258250-0037_1343-158796-0022_1079-128636-0023,2397.0,M,7832.0,M,1343.0,F,1079.0,F
6497-234106-0007_4110-11533-0015_1789-142896-0026_188-136483-0014,6497.0,M,4110.0,M,1789.0,M,188.0,F
7126-59167-0021_9023-296468-0060_5918-46890-0079_4010-10801-0022,7126.0,M,9023.0,F,5918.0,M,4010.0,M
2056-143893-0049_850-131004-0039_6518-66464-0027_2162-164461-0004,2056.0,F,850.0,M,6518.0,F,2162.0,M
5092-28465-0022_166-126302-0003_3733-140718-0094_6673-72311-0024,5092.0,M,166.0,F,3733.0,F,6673.0,F
5684-46243-0026_5126-27504-0025_6388-64974-0028_4438-48513-0005,5684.0,F,5126.0,M,6388.0,F,4438.0,M
2256-137628-0025_337-126286-0027_5635-58137-0026_8490-284268-0007,2256.0,F,337.0,F,5635.0,M,8490.0,M
492-131887-0001_2294-161714-0014_7783-107486-0011_7553-101289-0020,492.0,M,2294.0,M,7783.0,F,7553.0,M
1093-132891-0002_3118-5909-0012_2427-154697-0005_112-123215-0027,1093.0,F,3118.0,M,2427.0,M,112.0,F
6782-61316-0031_2570-157243-0074_2204-131732-0103_2853-164187-0035,6782.0,F,2570.0,F,2204.0,F,2853.0,F
2230-124587-0025_3274-167023-0022_5975-54006-0067_93-126209-0011,2230.0,F,3274.0,M,5975.0,M,93.0,F
